VENDOR NAME,INVENTORY DETAIL,Rev,QUANTITY,DESCRIPTION,
LLCS2271,LX90018074,C04-05,1.000000,
LLCS2271,LX90018072,C04-05,1.000000,
LLCS2271,LX90018075,C04-05,1.000000,
LLCS2271,LX90018206,C04-05,1.000000,
LLCS2271,LX90018201,C04-05,1.000000,
LLCS2271,LX90018375,C04-05,1.000000,
LLCS2271,LX90018082,C04-05,1.000000,
LLCS2271,LX90018207,C04-05,1.000000,
LLCS2271,LX90018198,C04-05,1.000000,
LLCS2271,LX90018364,C04-05,1.000000,
LLCS2271,LX90018204,C04-05,1.000000,
LLCS2271,LX90018362,C04-05,1.000000,
LLCS2271,LX90018127,C04-05,1.000000,
LLCS2271,LX90018212,C04-05,1.000000,
LLCS2271,LX90018126,C04-05,1.000000,
LLCS2272,LX90018064,C04 - 05,1.000000,
LLCS2272,LX90018061,C04 - 05,1.000000,
LLCS2272,LX90018192,C04 - 05,1.000000,
LLCS2272,LX90017952,C04 - 05,1.000000,
LLCS2272,LX90018065,C04 - 05,1.000000,
LLCS2272,LX90017955,C04 - 05,1.000000,
LLCS2272,LX90018194,C04 - 05,1.000000,
LLCS2272,LX90020114,C04 - 05,1.000000,
LLCS2272,LX90020115,C04 - 05,1.000000,
LLCS2272,LX90018062,C04 - 05,1.000000,
LLCS2272,LX90017954,C04 - 05,1.000000,
LLCS2272,LX90018185,C04 - 05,1.000000,
LLCS2272,LX90018181,C04 - 05,1.000000,
LLCS2272,LX90018060,C04 - 05,1.000000,
LLCS2272,LX90018179,C04 - 05,1.000000,
LLCS2272,LX90018068,C04 - 05,1.000000,
LLCS2272,LX90018180,C04 - 05,1.000000,
LLCS2272,LX90020116,C04 - 05,1.000000,
LLCS2272,LX90018195,C04 - 05,1.000000,
LLCS2272,LX90017953,C04 - 05,1.000000,
LLCS2272,LX90018182,C04 - 05,1.000000,
LLCS2272,LX90018189,C04 - 05,1.000000,
LLCS2272,LX90020110,C04 - 05,1.000000,
LLCS2272,LX90018067,C04 - 05,1.000000,
LLCS2272,LX90018149,C04 - 05,1.000000,
LLCS2272,LX90018368,C04 - 05,1.000000,
LLCS2272,LX90018077,C04 - 05,1.000000,
LLCS2272,LX90018372,C04 - 05,1.000000,
LLCS2272,LX90018086,C04 - 05,1.000000,
LLCS2272,LX90018376,C04 - 05,1.000000,
LLCS2272,LX90018203,C04 - 05,1.000000,
LLCS2272,LX90018231,C04 - 05,1.000000,
LLCS2272,LX90018202,C04 - 05,1.000000,
LLCS2272,LX90018081,C04 - 05,1.000000,
LLCS2272,LX90018083,C04 - 05,1.000000,
LLCS2272,LX90018205,C04 - 05,1.000000,
LLCS2505,LX90023108,C03 - 03,1.000000,
LLCS2505,LX90023145,C03 - 03,1.000000,
LLCS2505,LX90023140,C03 - 03,1.000000,
LLCS2505,LX90023138,C03 - 03,1.000000,
LLCS2505,LX90023146,C03 - 03,1.000000,
LLCS2505,LX90023141,C03 - 03,1.000000,
LLCS2505,LX90021210,C03-03,1.000000,
LLCS2505,LX90021202,C03-03,1.000000,
LLCS2505,LX90021198,C03-03,1.000000,
LLCS2505,LX90021200,C03-03,1.000000,
LLCS2505,LX90021214,C03-03,1.000000,
LLCS2505,LX90021199,C03-03,1.000000,
LLCS2505,LX90021183,C03-03,1.000000,
LLCS2505,LX90021197,C03-03,1.000000,
LLCS2505,LX90021203,C03-03,1.000000,
LLCS2505,LX90021204,C03-03,1.000000,
LLCS2505,LX90021196,C03-03,1.000000,
LLCS2505,LX90021195,C03-03,1.000000,
LLCS2505,LX90021209,C03-03,1.000000,
LLCS2505,LX90021205,C03-03,1.000000,
LLCS2505,LX90021201,C03-03,1.000000,
LLCS2505,LX90021213,C03-03,1.000000,
LLCS2505,LX90021206,C03-03,1.000000,
LLCS2505,LX90021207,C03-03,1.000000,
LLCS2540,LX90026512,C04 - 06,1.000000,
LLCS2540,LX90026511,C04 - 06,1.000000,
LLCS2540,LX90026510,C04 - 06,1.000000,
LLCS2540,LX90026509,C04 - 06,1.000000,
LLCS2540,LX90026508,C04 - 06,1.000000,
LLCS2540,LX90026507,C04 - 06,1.000000,
LLCS2540,LX90026513,C04 - 06,1.000000,
LLCS2540,LX90026514,C04 - 06,1.000000,
LLCS2540,LX90026515,C04 - 06,1.000000,
LLCS2540,LX90026516,C04 - 06,1.000000,
LLCS2540,LX90026517,C04 - 06,1.000000,
LLCS2540,LX90026518,C04 - 06,1.000000,
LLCS2540,LX90018431,C04 - 06,1.000000,
LLCS2540,LX90018415,C04 - 06,1.000000,
LLCS2540,LX90018416,C04 - 06,1.000000,
LLCS2540,LX90018433,C04 - 06,1.000000,
LLCS2540,LX90018417,C04 - 06,1.000000,
LLCS2540,LX90018434,C04 - 06,1.000000,
LLCS2540,LX90018425,C04 - 06,1.000000,
LLCS2540,LX90018312,C04 - 06,1.000000,
LLCS2540,LX90018307,C04 - 06,1.000000,
LLCS2540,LX90018311,C04 - 06,1.000000,
LLCS2540,LX90018310,C04 - 06,1.000000,
LLCS2540,LX90018436,C04 - 06,1.000000,
LLCS2540,LX90018244,C04 - 06,1.000000,
LLCS2540,LX90018239,C04 - 06,1.000000,
LLCS2540,LX90017984,C04 - 06,1.000000,
LLCS2540,LX90018235,C04 - 06,1.000000,
LLCS2540,LX90018233,C04 - 06,1.000000,
LLCS2540,LX90018438,C04 - 06,1.000000,
LLCS2540,LX90018453,C04 - 06,1.000000,
LLCS2540,LX90018457,C04 - 06,1.000000,
LLCS2540,LX90018309,C04 - 06,1.000000,
LLCS2540,LX90018249,C04 - 06,1.000000,
LLCS2540,LX90023162,C04 - 06,1.000000,
LLCS2540,LX90018241,C04 - 06,1.000000,
LLCS2540,LX90018437,C04 - 06,1.000000,
LLCS2540,LX90017982,C04 - 06,1.000000,
LLCS2540,LX90017981,C04 - 06,1.000000,
LLCS2540,LX90018234,C04 - 06,1.000000,
LLCS2540,LX90017985,C04 - 06,1.000000,
LLCS2540,LX90018237,C04 - 06,1.000000,
LLCS2540,LX90018420,C04 - 06,1.000000,
LLCS2540,LX90018418,C04 - 06,1.000000,
LLCS2540,LX90018432,C04 - 06,1.000000,
LLCS2540,LX90018435,C04 - 06,1.000000,
LLCS2540,LX90018423,C04 - 06,1.000000,
LLCS2540,LX90018422,C04 - 06,1.000000,
LLCS2540,LX90024242,C04 - 06,1.000000,
LLCS2540,LX90024234,C04 - 06,1.000000,
LLCS2540,LX90024241,C04 - 06,1.000000,
LLCS2540,LX90023961,C04 - 06,1.000000,
LLCS2540,LX90023962,C04 - 06,1.000000,
LLCS2540,LX90023982,C04 - 06,1.000000,
LLCS2540,LX90023969,C04 - 06,1.000000,
LLCS2540,LX90023967,C04 - 06,1.000000,
LLCS2540,LX90023966,C04 - 06,1.000000,
LLCS2540,LX90023965,C04 - 06,1.000000,
LLCS2540,LX90023964,C04 - 06,1.000000,
LLCS2540,LX90023968,C04 - 06,1.000000,
LLCS2541,LX90018492,C04 - 06,1.000000,
LLCS2541,LX90018517,C04 - 06,1.000000,
LLCS2541,LX90018491,C04 - 06,1.000000,
LLCS2541,LX90018265,C04 - 06,1.000000,
LLCS2541,LX90018493,C04 - 06,1.000000,
LLCS2541,LX90018520,C04 - 06,1.000000,
LLCS2541,LX90018494,C04 - 06,1.000000,
LLCS2541,LX90018519,C04 - 06,1.000000,
LLCS2541,LX90018518,C04 - 06,1.000000,
LLCS2541,LX90018472,C04 - 06,1.000000,
LLCS2541,LX90018473,C04 - 06,1.000000,
LLCS2541,LX90018471,C04 - 06,1.000000,
LLCS2541,LX90018485,C04 - 06,1.000000,
LLCS2541,LX90018430,C04 - 06,1.000000,
LLCS2541,LX90018487,C04 - 06,1.000000,
LLCS2541,LX90018488,C04 - 06,1.000000,
LLCS2541,LX90018486,C04 - 06,1.000000,
LLCS2541,LX90018489,C04 - 06,1.000000,
LLCS2541,LX90018263,C04 - 06,1.000000,
LLCS2541,LX90018264,C04 - 06,1.000000,
LLCS2541,LX90018470,C04 - 06,1.000000,
LLCS2541,LX90018266,C04 - 06,1.000000,
LLCS2541,LX90018490,C04 - 06,1.000000,
LLCS2541,LX90073960,C04 - 06,1.000000,
LLCS2541,LX90073958,C04 - 06,1.000000,
LLCS2541,LX90073959,C04 - 06,1.000000,
LLCS2541,LX90018476,C04 - 06,1.000000,
LLCS2541,LX90018475,C04 - 06,1.000000,
LLCS2541,LX90018474,C04 - 06,1.000000,
LLCS2541,LX90018497,C04 - 06,1.000000,
LLCS2541,LX90018496,C04 - 06,1.000000,
LLCS2541,LX90018495,C04 - 06,1.000000,
LLCS2541,LX90018512,C04 - 06,1.000000,
LLCS2541,LX90018499,C04 - 06,1.000000,
LLCS2541,LX90073943,C04 - 06,1.000000,
LLCS2541,LX90018498,C04 - 06,1.000000,
LLCS2541,LX90073947,C04 - 06,1.000000,
LLCS2541,LX90018479,C04 - 06,1.000000,
LLCS2541,LX90073948,C04 - 06,1.000000,
LLCS2541,LX90018483,C04 - 06,1.000000,
LLCS2541,LX90018522,C04 - 06,1.000000,
LLCS2541,LX90018514,C04 - 06,1.000000,
LLCS2541,LX90018477,C04 - 06,1.000000,
LLCS2541,LX90018478,C04 - 06,1.000000,
LLCS2541,LX90018500,C04 - 06,1.000000,
LLCS2541,LX90018502,C04 - 06,1.000000,
LLCS2541,LX90018501,C04 - 06,1.000000,
LLCS2541,LX90073944,C04 - 06,1.000000,
LLCS2541,LX90018515,C04 - 06,1.000000,
LLCS2541,LX90018513,C04 - 06,1.000000,
LLCS2541,LX90018516,C04 - 06,1.000000,
LLCS2541,LX90073945,C04 - 06,1.000000,
LLCS2541,LX90018521,C04 - 06,1.000000,
LLCS2541,LX90073942,C04 - 06,1.000000,
LLCS2541,LX90018509,C04 - 06,1.000000,
LLCS2541,LX90018524,C04 - 06,1.000000,
LLCS2541,LX90018482,C04 - 06,1.000000,
LLCS2541,LX90018523,C04 - 06,1.000000,
LLCS2541,LX90073946,C04 - 06,1.000000,
LLCS2541,LX90018511,C04 - 06,1.000000,
LLCS2548,,1,18.000000,
LLCS2811,LX90018469,C02-02,1.000000,
LLCS2811,LX90018442,C02-02,1.000000,
LLCS2811,LX90018443,C02-02,1.000000,
LLCS2811,LX90018444,C02-02,1.000000,
LLCS2811,LX90018426,C02-02,1.000000,
LLCS2811,LX90018465,C02-02,1.000000,
LLCS2811,LX90018439,C02-02,1.000000,
LLCS2811,LX90018445,C02-02,1.000000,
LLCS2811,LX90018440,C02-02,1.000000,
LLCS2811,LX90018441,C02-02,1.000000,
LLCS2811,LX90018458,C02-02,1.000000,
LLCS2811,LX90018455,C02-02,1.000000,
LLCS2811,LX90018450,C02-02,1.000000,
LLCS2811,LX90018454,C02-02,1.000000,
LLCS2811,LX90018459,C02-02,1.000000,
LLCS2811,LX90018463,C02-02,1.000000,
LLCS2811,LX90018464,C02-02,1.000000,
LLCS2811,LX90018462,C02-02,1.000000,
LLCS2811,LX90018460,C02-02,1.000000,
LLCS2811,LX90018461,C02-02,1.000000,
LLCS2811,LX90018446,C02-02,1.000000,
LLCS2811,LX90018456,C02-02,1.000000,
LLCS2811,LX90018447,C02-02,1.000000,
LLCS2811,LX90018466,C02-02,1.000000,
LLCS2811,LX90018448,C02-02,1.000000,
LLCS2811,LX90018427,C02-02,1.000000,
LLCS2811,LX90018467,C02-02,1.000000,
LLCS2811,LX90018429,C02-02,1.000000,
LLCS2811,LX90018428,C02-02,1.000000,
LLCS2811,LX90018468,C02-02,1.000000,
LLCS2828,LX90020957,C04 - 06,1.000000,
LLCS2828,LX90020956,C04 - 06,1.000000,
LLCS2828,LX90020869,C04 - 06,1.000000,
LLCS2828,LX90020861,C04 - 06,1.000000,
LLCS2828,LX90019983,C04 - 06,1.000000,
LLCS2828,LX90019988,C04 - 06,1.000000,
LLCS2828,LX90019995,C04 - 06,1.000000,
LLCS2828,LX90020866,C04 - 06,1.000000,
LLCS2828,LX90020865,C04 - 06,1.000000,
LLCS2828,LX90019993,C04 - 06,1.000000,
LLCS2828,LX90020563,C04 - 06,1.000000,
LLCS2828,LX90019989,C04 - 06,1.000000,
LLCS2828,LX90018161,C04 - 06,1.000000,
LLCS2828,LX90018163,C04 - 06,1.000000,
LLCS2828,LX90017929,C04 - 06,1.000000,
LLCS2828,LX90017931,C04 - 06,1.000000,
LLCS2828,LX90017930,C04 - 06,1.000000,
LLCS2828,LX90017932,C04 - 06,1.000000,
LLCS2828,LX90018177,C04 - 06,1.000000,
LLCS2828,LX90017944,C04 - 06,1.000000,
LLCS2828,LX90017943,C04 - 06,1.000000,
LLCS2828,LX90018176,C04 - 06,1.000000,
LLCS2828,LX90018174,C04 - 06,1.000000,
LLCS2828,LX90018178,C04 - 06,1.000000,
LLCS2828,LX90018037,C04 - 06,1.000000,
LLCS2828,LX90018170,C04 - 06,1.000000,
LLCS2828,LX90017938,C04 - 06,1.000000,
LLCS2828,LX90018043,C04 - 06,1.000000,
LLCS2828,LX90017933,C04 - 06,1.000000,
LLCS2828,LX90018057,C04 - 06,1.000000,
LLCS2828,LX90018059,C04 - 06,1.000000,
LLCS2828,LX90018058,C04 - 06,1.000000,
LLCS2828,LX90017935,C04 - 06,1.000000,
LLCS2828,LX90017936,C04 - 06,1.000000,
LLCS2828,LX90018399,C04 - 06,1.000000,
LLCS2828,LX90020864,C04 - 06,1.000000,
LLCS2828,LX90018395,C04 - 06,1.000000,
LLCS2828,LX90017934,C04 - 06,1.000000,
LLCS2828,LX90017940,C04 - 06,1.000000,
LLCS2828,LX90018171,C04 - 06,1.000000,
LLCS2828,LX90018396,C04 - 06,1.000000,
LLCS2828,LX90018400,C04 - 06,1.000000,
LLCS2828,LX90018412,C04 - 06,1.000000,
LLCS2828,LX90018173,C04 - 06,1.000000,
LLCS2828,LX90018164,C04 - 06,1.000000,
LLCS2828,LX90018172,C04 - 06,1.000000,
